,spring_z_ndvi,lon,lat
78661,0.8,-104.6217573,32.84990709
78682,0.95,-104.5147138,32.85797672
78703,0.813,-104.4076487,32.86594569
78724,0.896,-104.3005621,32.87381398
78745,1.158,-104.1934544,32.88158156
78766,0.929,-104.0863258,32.8892484
78787,0.922,-103.9791767,32.89681449
78808,0.463,-103.8720072,32.90427979
78829,0.429,-104.7386466,32.93097842
78850,0.775,-104.6315054,32.93915675
78871,1.024,-104.5243422,32.94723436
78892,0.742,-104.4171572,32.95521122
78913,0.826,-104.3099508,32.96308729
78934,3.459,-108.3615375,31.86989293
78955,3.063,-108.2562564,31.8814879
78976,3.024,-108.4806884,31.94719449
78997,3.708,-108.3753231,31.95889939
79018,3.087,-108.2699272,31.97050537
79039,2.428,-108.4946196,32.03617401
79060,3.392,-108.3891393,32.04789005
79081,3.488,-108.2836284,32.05950708
79102,2.57,-108.5085816,32.12513784
79123,2.717,-108.4029862,32.13686508
79144,3.005,-108.29736,32.14849321
79165,2.442,-108.5225748,32.21408617
79186,2.683,-108.4168639,32.22582465
79207,3.015,-108.3111222,32.23746393
79228,2.434,-108.5365991,32.30301916
79249,2.474,-108.4307726,32.31476893
79270,2.592,-108.3249151,32.32641941
79291,1.711,-108.4447122,32.40369809
79312,2.146,-108.3387387,32.41535982
79333,2.237,-108.2327343,32.42692214
79354,1.351,-108.458683,32.4926123
79375,1.97,-108.3525932,32.50428533
79396,2.351,-108.2464724,32.51585885
79417,2.32,-108.140321,32.52733284
79438,2.235,-108.034139,32.53870725
79459,2.317,-107.9279268,32.54998205
79480,1.835,-108.5788599,32.56972782
79501,1.523,-108.472685,32.58151174
79522,1.365,-108.3664787,32.59319611
79543,1.921,-108.2602413,32.60478089
79564,2.013,-108.1539731,32.61626604
79585,2.487,-108.0476743,32.62765152
79606,2.058,-107.9413452,32.63893731
79627,2.066,-107.8349861,32.65012335
79648,1.836,-107.7285971,32.66120962
79669,2.236,-108.8054979,32.6347116
79690,2.21,-108.6992699,32.64670617
79711,1.788,-108.5930099,32.65860118
79732,1.33,-108.4867183,32.67039658
79753,1.343,-108.3803952,32.68209234
79774,1.351,-108.274041,32.69368842
79795,1.731,-108.1676558,32.70518478
79816,1.936,-108.0612399,32.71658139
79837,1.545,-107.9547937,32.7278782
79858,1.793,-107.8483172,32.73907518
79879,1.708,-107.7418109,32.75017229
79900,1.882,-108.8199131,32.72354714
79921,2.027,-108.7135684,32.73555343
79942,1.684,-108.6071916,32.74746006
79963,1.552,-108.500783,32.75926699
79984,1.344,-108.3943429,32.77097419
80005,1.427,-108.2878716,32.78258162
80026,1.61,-108.1813691,32.79408924
80047,1.71,-108.074836,32.80549701
80068,1.586,-107.9682723,32.8168049
80089,1.682,-107.8616783,32.82801286
80110,1.694,-108.9407898,32.80025052
80131,1.789,-108.8343605,32.81236828
80152,1.769,-108.7278989,32.82438633
80173,1.76,-108.621405,32.83630463
80194,1.639,-108.5148793,32.84812314
80215,1.484,-108.4083219,32.85984183
80236,1.394,-108.3017332,32.87146066
80257,1.621,-108.1951133,32.88297958
80278,1.457,-108.0884625,32.89439857
80299,1.543,-107.9817811,32.90571758
80320,1.606,-107.8750694,32.91693658
80341,1.547,-108.9553868,32.88904552
80362,1.414,-108.8488404,32.90117518
80383,1.403,-108.7422615,32.91320504
80404,1.421,-108.6356504,32.92513506
80425,1.583,-108.5290072,32.93696521
80446,1.317,-108.4223323,32.94869544
80467,1.442,-108.3156259,32.96032571
80488,1.412,-108.1021197,32.98328624
80509,1.714,-107.9953204,32.99461642
80530,0.107,-107.8884906,33.0058465
80551,1.352,-108.9700165,32.97782641
80572,1.233,-108.8633528,32.98996802
80593,1.522,-108.7566564,33.00200975
80614,1.539,-108.6499277,33.01395154
80635,1.496,-108.5431669,33.02579337
80656,1.455,-108.4363742,33.03753518
80677,1.646,-108.3295499,33.04917695
80698,1.404,-108.2226943,33.06071864
80719,1.841,-108.1158076,33.0721602
80740,-0.454,-107.901942,33.0947428
80761,1.374,-108.9846791,33.06659336
80782,1.208,-108.8778978,33.07874698
80803,1.404,-108.7710837,33.09080061
80824,1.516,-108.6642372,33.10275423
80845,1.416,-108.5573584,33.11460778
80866,1.03,-108.4504477,33.12636124
80887,2.024,-108.3435053,33.13801455
80908,1.559,-108.2365314,33.14956769
80929,1.062,-108.1295264,33.16102061
80950,0.803,-108.0224904,33.17237328
80971,2.619,-107.9154237,33.18362565
80992,1.199,-108.9993747,33.15534654
81013,1.27,-108.8924755,33.16751221
81034,1.268,-108.7855435,33.17957782
81055,1.21,-108.6785789,33.19154331
81076,1.046,-108.5715819,33.20340864
81097,-0.483,-105.0086802,34.34876495
81118,-0.289,-104.8996115,34.35717967
81139,-0.024,-105.2373751,34.42064491
81160,-0.189,-105.1282302,34.42927312
81181,-0.415,-105.0190612,34.43779899
81202,-0.374,-104.9098683,34.4462225
81223,-0.257,-105.2480288,34.50965089
81244,-0.313,-105.1387596,34.51828813
81265,-0.277,-105.0294661,34.52682294
81286,-0.411,-104.9201488,34.53525528
81307,-0.103,-105.2587069,34.59864688
81328,-0.196,-105.1493131,34.60729321
81349,-0.357,-105.039895,34.61583699
81370,-0.44,-104.9304529,34.6242782
81391,-0.672,-104.820987,34.6326168
81412,-0.483,-104.7114976,34.64085277
81433,-0.366,-104.601985,34.64898608
81454,-0.209,-104.4924495,34.65701669
81475,0.138,-105.2694097,34.68763309
81496,0.129,-105.159891,34.69628853
81517,-0.399,-105.050348,34.70484133
81538,-0.545,-104.9407808,34.71329144
81559,-0.44,-104.8311897,34.72163885
81580,-0.682,-104.7215751,34.72988352
81601,-0.442,-104.6119373,34.73802542
81622,-0.452,-104.5022764,34.74606452
81643,-0.332,-104.3925928,34.75400079
81664,0.297,-105.2801371,34.77660969
81685,-0.017,-105.1704933,34.78527429
81706,-0.136,-105.060825,34.79383613
81727,-0.393,-104.9511325,34.8022952
81748,-0.36,-104.8414161,34.81065145
81769,-0.404,-104.731676,34.81890485
81790,-0.625,-104.6219125,34.82705538
81811,-0.686,-104.512126,34.83510301
81832,-0.496,-104.4023167,34.8430477
81853,-0.226,-104.2924849,34.85088943
81874,-0.471,-104.1826309,34.85862817
81895,0.131,-105.1811201,34.87425066
81916,0.047,-105.0713263,34.8828216
81937,-0.147,-104.9615082,34.89128965
81958,-0.287,-104.851666,34.89965477
81979,-0.47,-104.7418002,34.90791695
82000,-0.692,-104.6319109,34.91607615
82021,-0.853,-104.5219984,34.92413234
82042,-0.595,-104.4120631,34.93208549
82063,-0.54,-104.3021052,34.93993557
82084,-0.533,-104.192125,34.94768255
82105,-0.065,-105.1917715,34.96321784
82126,-0.18,-105.0818519,34.97179791
82147,-0.282,-104.9719078,34.98027498
82168,-0.199,-104.8619397,34.98864903
82189,-0.294,-104.7519478,34.99692002
82210,-0.457,-104.6419323,35.00508792
82231,-0.568,-104.5318937,35.01315271
82252,-0.631,-104.421832,35.02111435
82273,-0.866,-104.3117478,35.02897282
82294,-0.896,-104.2016411,35.03672808
82315,-0.135,-105.2024476,35.05217601
82336,-0.208,-105.0924018,35.06076525
82357,-0.11,-104.9823316,35.06925138
82378,-0.17,-104.8722372,35.07763439
82399,-0.25,-104.7621189,35.08591423
82420,-0.651,-104.6519771,35.09409088
82441,-0.481,-104.5418119,35.1021643
82462,-0.704,-104.4316236,35.11013447
82483,-0.861,-104.3214127,35.11800136
82504,-0.729,-104.2111793,35.12576494
82525,0.113,-105.2131484,35.14112536
82546,-0.195,-105.1029762,35.14972381
82567,-0.057,-104.9927795,35.15821905
82588,-0.128,-104.8825586,35.16661105
82609,-0.517,-104.7723137,35.17489978
82630,-0.728,-104.6620451,35.18308521
82651,-0.477,-104.5517531,35.19116731
82672,-0.596,-104.441438,35.19914604
82693,-0.879,-104.3311001,35.20702139
82714,-0.758,-104.2207397,35.21479332
82735,-0.613,-103.6865203,35.43021351
82756,-0.457,-103.575775,35.43737982
82777,-0.519,-103.465009,35.44444229
82798,-0.851,-103.6955068,35.51925824
82819,-0.691,-103.5846332,35.52643235
82840,-0.473,-103.4737388,35.53350252
82861,-0.81,-103.8154957,35.60100946
82882,-1.117,-103.7045144,35.60829544
82903,-0.802,-103.5935121,35.61547738
82924,-0.682,-103.482489,35.62255527
82945,-0.901,-103.8246532,35.69003133
82966,-1.079,-103.713543,35.69732528
82987,-1.053,-103.6024117,35.7045151
83008,-0.898,-103.4912596,35.71160075
83029,-0.839,-103.3800869,35.7185822
83050,-0.864,-103.9450499,35.77163981
83071,-0.796,-103.8338321,35.77904601
83092,-0.774,-103.7225928,35.78634798
83113,-0.865,-103.6113322,35.79354569
83134,-1.018,-103.5000508,35.80063913
83155,-1.216,-103.3887487,35.80762827
83176,-0.439,-104.288289,35.83777054
83197,-0.668,-104.1770083,35.84549773
83218,-1.018,-104.0657052,35.85312067
83239,-1.157,-103.9543798,35.86063933
83260,-1.001,-103.8430326,35.86805369
83281,-1.026,-103.7316637,35.87536371
83302,-0.99,-103.6202736,35.88256936
83323,-1.089,-103.5088625,35.88967063
83344,-1.044,-103.3974308,35.89666747
83365,-0.608,-104.2980294,35.92673796
83386,-0.85,-104.1866192,35.93447368
83407,-1.044,-104.0751865,35.94210504
83428,-1.012,-103.9637316,35.94963201
83449,-1.07,-103.8522546,35.95705456
83470,-1.01,-103.740756,35.96437267
83491,-0.951,-103.629236,35.9715863
83512,-1.006,-103.517695,35.97869542
83533,-1.073,-103.4061332,35.98570001
83554,-0.905,-104.3077927,36.01569863
83575,-1.101,-104.1962527,36.02344292
83596,-1.19,-104.0846902,36.03108273
83617,-1.167,-103.9731053,36.03861805
83638,-1.116,-103.8614983,36.04604883
83659,-0.884,-103.7498696,36.05337506
83680,-0.859,-103.6382195,36.06059669
83701,-0.896,-103.5265482,36.06771371
83722,-0.94,-103.4148562,36.07472608
83743,-1.194,-104.3175789,36.10465273
83764,-1.282,-104.2059089,36.11240563
83785,-1.193,-104.0942162,36.12005394
83806,-1.062,-103.982501,36.12759764
83827,-1.101,-103.8707638,36.13503669
83848,-0.996,-104.3273881,36.19360047
83869,-1.123,-104.2155877,36.20136202
83890,-1.081,-104.1037646,36.20901886
83911,2.669,-108.2794611,31.33551284
83932,2.049,-109.0251879,31.34107984
83953,1.76,-108.9206921,31.35330858
83974,1.898,-108.8161648,31.36543913
83995,1.732,-108.7116064,31.37747145
84016,2.318,-108.6070169,31.3894055
84037,2.464,-108.5023967,31.40124124
84058,2.531,-108.3977461,31.41297865
84079,2.24,-108.2930652,31.42461767
84100,1.663,-109.0396141,31.43009003
84121,1.705,-108.9350054,31.44233014
84142,1.906,-108.8303652,31.45447198
84163,1.366,-108.7256937,31.4665155
84184,2.244,-108.6209911,31.47846067
84205,2.325,-108.5162576,31.49030745
84226,2.714,-108.4114936,31.5020558
84247,2.488,-108.3066992,31.51370569
84268,1.657,-108.9493503,31.53133477
84289,2.257,-108.8445969,31.54348794
84310,1.368,-108.739812,31.55554272
84331,2.279,-108.634996,31.56749905
84352,3.145,-108.5301491,31.57935691
84373,2.919,-108.4252715,31.59111625
84394,2.371,-108.3203634,31.60277705
84415,3.159,-108.2154251,31.61433926
84436,2.139,-108.9637268,31.62032263
84457,2.416,-108.8588599,31.63248719
84478,2.354,-108.7539616,31.64455326
84499,2.492,-108.6490319,31.65652081
84520,3.228,-108.5440713,31.66838979
84541,3.124,-108.4390798,31.68016018
84562,3.063,-108.3340578,31.69183193
84583,3.038,-108.2290054,31.70340502
84604,2.516,-108.9781351,31.7092939
84625,2.812,-108.8731546,31.72146989
84646,2.842,-108.7681424,31.7335473
84667,2.591,-108.6630989,31.74552611
84688,3.572,-108.5580242,31.75740627
84709,2.812,-108.4529186,31.76918775
84730,3.423,-108.3477824,31.7808705
84751,2.922,-108.2426158,31.7924545
84772,2.746,-108.9925752,31.79824873
84793,2.667,-108.8874808,31.8104362
84814,3.033,-108.7823546,31.82252502
84835,2.656,-108.677197,31.83451513
84856,3.436,-108.5720081,31.84640652
84877,2.692,-108.4667882,31.85819913
84898,2.725,-109.0070473,31.88718731
84919,2.697,-108.9018387,31.89938631
84940,3.024,-108.7965983,31.91148657
84961,2.584,-108.6913263,31.92348804
84982,3.319,-108.5860229,31.93539069
85003,2.712,-109.0215515,31.97610979
85024,2.549,-108.9162285,31.98832037
85045,2.919,-108.8108736,32.00043212
85066,2.751,-108.7054869,32.012445
85087,2.755,-108.6000688,32.02435898
85108,2.417,-109.0360879,32.06501635
85129,2.68,-108.9306502,32.07723856
85150,3.197,-108.8251805,32.08936185
85171,2.328,-108.719679,32.10138619
85192,2.677,-108.614146,32.11331153
85213,2.666,-108.945104,32.16614105
85234,3.059,-108.8395193,32.17827593
85255,2.313,-108.7339027,32.19031177
85276,2.731,-108.6282544,32.20224853
85297,2.441,-108.9595899,32.255028
85318,2.979,-108.85389,32.26717453
85339,2.382,-108.748158,32.27922192
85360,2.656,-108.6423943,32.29117015
85381,2.337,-108.9741081,32.34389959
85402,2.869,-108.8682926,32.35605781
85423,3.049,-108.7624451,32.36811681
85444,2.772,-108.6565657,32.38007655
85465,2.193,-108.5506546,32.39193698
85486,2.9,-108.9886586,32.43275599
85507,2.809,-108.8827274,32.44492595
85528,2.437,-108.776764,32.4569966
85549,2.472,-108.6707686,32.4689679
85570,1.905,-108.5647415,32.48083981
85591,2.942,-109.0032416,32.52159737
85612,2.81,-108.8971944,32.53377912
85633,2.58,-108.7911149,32.54586147
85654,2.333,-108.6850033,32.55784439
85675,2.552,-109.0178571,32.6104239
85696,2.447,-108.9116937,32.62261749
85717,2.017,-109.0325054,32.69923575
85738,1.952,-108.9262255,32.71144123
85759,-0.075,-103.6780125,32.01779088
85780,0.168,-103.5719914,32.02498415
85801,0.374,-103.4659513,32.03207751
85822,0.477,-103.3598926,32.03907094
85843,0.71,-103.2538156,32.04596442
85864,0.766,-103.1477204,32.05275793
85885,-0.194,-103.6866058,32.10723987
85906,-0.217,-103.580467,32.11444004
85927,0.227,-103.4743092,32.12154021
85948,0.288,-103.3681328,32.12854036
85969,-0.022,-103.2619379,32.13544047
85990,0.213,-103.1557248,32.1422405
86011,0.179,-103.6952182,32.19667425
86032,-0.165,-103.5889615,32.20388135
86053,0.042,-103.4826858,32.21098836
86074,0.162,-103.3763913,32.21799525
86095,0.224,-103.2700784,32.22490201
86116,0.08,-103.1637471,32.2317086
86137,0.498,-103.70385,32.28609418
86158,0.329,-103.5974751,32.29330825
86179,0.324,-103.4910812,32.30042213
86200,0.282,-103.3846684,32.30743579
86221,0.444,-103.2782371,32.31434923
86242,0.341,-103.1717874,32.32116241
86263,0.113,-103.0653198,32.32787531
86284,0.611,-103.7125011,32.37549985
86305,0.802,-103.6060078,32.38272091
86326,0.607,-103.4994954,32.38984169
86347,0.493,-103.392964,32.39686216
86368,0.425,-103.2864141,32.4037823
86389,0.289,-103.1798458,32.41060209
86410,0.377,-103.0732594,32.41732151
86431,0.363,-103.7211716,32.46489143
86452,0.793,-103.6145596,32.47211952
86473,0.735,-103.5079284,32.47924722
86494,0.841,-103.4012783,32.48627453
86515,0.705,-103.2946095,32.49320141
86536,0.583,-103.1879222,32.50002784
86557,0.519,-103.0812168,32.50675381
86578,-0.196,-103.7298616,32.55426911
86599,0.265,-103.6231307,32.56150424
86620,0.793,-103.5163804,32.56863891
86641,0.851,-103.4096112,32.57567307
86662,0.883,-103.3028233,32.58260672
86683,0.867,-103.1960168,32.58943983
86704,0.879,-103.0891921,32.59617237
86725,-0.234,-103.7385711,32.64363305
86746,0.313,-103.631721,32.65087527
86767,0.572,-103.5248515,32.65801692
86788,0.887,-103.4179629,32.66505798
86809,0.737,-103.3110555,32.67199843
86830,0.647,-103.2041296,32.67883823
86851,0.572,-103.0971854,32.68557737
86872,-0.401,-103.7473002,32.73298344
86893,0.028,-103.6403306,32.74023278
86914,0.105,-103.5333416,32.74738145
86935,0.457,-103.4263334,32.75442943
86956,0.796,-103.3193064,32.7613767
86977,0.632,-103.2122607,32.76822323
86998,0.23,-103.1051967,32.774969
87019,0.026,-103.756049,32.82232046
87040,-0.314,-103.6489597,32.82957694
87061,-0.048,-103.5418508,32.83673266
87082,0.51,-103.4347228,32.84378759
87103,0.674,-103.3275758,32.85074171
87124,1.017,-103.2204101,32.857595
87145,0.434,-103.1132261,32.86434744
87166,0.131,-103.7648176,32.91164428
87187,-0.056,-103.6576082,32.91890793
87208,-0.111,-103.5503793,32.92607073
87229,0.369,-103.4431311,32.93313264
87250,0.359,-103.3358639,32.94009365
87271,0.673,-103.2285779,32.94695373
87292,0.546,-103.1212736,32.95371285
87313,0.122,-103.6662762,33.00822595
87334,0.029,-103.558927,33.01539585
87355,0.189,-103.4515584,33.02246478
87376,0.408,-103.3441707,33.0294327
87397,0.27,-103.2367642,33.03629959
87418,0.313,-103.1293392,33.04306543
87439,0.156,-103.6749639,33.09753115
87460,0.282,-103.567494,33.1047082
87481,0.219,-103.4600047,33.11178416
87502,0.375,-103.3524963,33.11875903
87523,0.037,-103.2449691,33.12563277
87544,0.046,-103.1374232,33.13240536
87565,0.457,-103.6836712,33.18682373
87586,0.346,-103.5760805,33.19400795
87607,0.386,-103.4684702,33.20109099
87628,0.613,-103.3608408,33.20807283
87649,0.415,-103.2531925,33.21495344
87670,0.099,-103.1455255,33.22173281
87691,0.39,-103.6923983,33.27610387
87712,0.51,-103.5846864,33.28329529
87733,0.547,-103.4769549,33.29038543
87754,0.595,-103.3692042,33.29737427
87775,0.482,-103.2614345,33.30426179
87796,0.323,-103.1536461,33.31104796
87817,0.38,-103.7011452,33.36537174
87838,0.303,-103.5933118,33.37257039
87859,0.568,-103.4854589,33.37966766
87880,0.532,-103.3775866,33.38666354
87901,0.566,-103.2696953,33.39355799
87922,0.207,-103.1617852,33.400351
87943,0.599,-103.7099119,33.45462753
87964,0.518,-103.6019569,33.46183344
87985,0.362,-103.4939822,33.46893788
88006,0.486,-103.3859881,33.47594082
88027,0.572,-103.2779748,33.48284224
88048,0.557,-103.1699428,33.48964211
88069,0.527,-103.0618921,33.49634041
88090,0.594,-103.7186986,33.54387141
88111,0.563,-103.6106216,33.55108462
88132,0.384,-103.5025248,33.55819626
88153,0.554,-103.3944086,33.56520629
88174,0.089,-105.3055495,33.1560969
88195,0.343,-105.198163,33.16480434
88216,0.511,-105.0907529,33.1734109
88237,0.512,-104.9833194,33.18191656
88258,-0.29,-105.3161092,33.24524445
88279,-0.196,-105.2086023,33.2539606
88300,0.188,-105.1010718,33.26257577
88321,0.616,-104.9935179,33.27108994
88342,-0.186,-105.5418755,33.31662654
88363,-0.531,-105.4342963,33.32555348
88384,-0.584,-105.3266928,33.33437941
88405,-0.292,-105.2190654,33.3431043
88426,0.104,-105.1114142,33.35172812
88447,0.248,-105.0037395,33.36025084
88468,0.398,-104.8960416,33.36867243
88489,-0.002,-105.6603998,33.39669423
88510,-0.53,-105.5527246,33.40573122
88531,-0.468,-105.4450247,33.41466714
88552,-0.325,-105.3373004,33.42350194
88573,-0.271,-105.2295521,33.43223561
88594,-0.313,-105.1217799,33.44086811
88615,-0.181,-105.0139843,33.44939942
88636,0.051,-104.9061653,33.4578295
88657,1.509,-106.3176377,33.42937791
88678,1.104,-106.2099953,33.43903041
88699,1.039,-106.1023267,33.44858192
88720,1.199,-105.994632,33.45803242
88741,1.053,-105.8869115,33.46738186
88762,0.265,-105.7791656,33.47663023
88783,0.232,-105.6713944,33.48577748
88804,-0.14,-105.5635982,33.49482358
88825,-0.336,-105.4557774,33.50376851
88846,-0.542,-105.3479321,33.51261224
88867,-0.406,-105.2400626,33.52135472
88888,-0.262,-105.1321693,33.52999595
88909,-0.212,-105.0242523,33.53853587
88930,-0.112,-104.916312,33.54697447
88951,1.243,-106.3293823,33.51839202
